,ID,Date,Time,Qtr,Special Day,Online Sale Offers,Day of week,Gender,Customer ID,Product-Name,Item-Status,Quantity,Item Price,Shipping-Price,Ship-City,Ship-State,Ship-Postal-Code,Category,Total,Author,Publication,Profit %,Profit (INR),Cost Price
475,476,2018-04-04,13:22:00,2,0,0,3,F,B07FWXTWU,Lakshya - Rajasthan Police Sub - Inspector Exam COMBO Part 1 and Part 2 (First Edition ; 2016),Shipped,1,430.0,85.0,Hyderabad,Telangana,500078,Competition ,515.0,Manu Prakashan,"Kanti Jain, Mahaveer Jain, Anshul Jain",17,73.1,356.9
476,477,2018-04-05,05:33:00,2,0,0,4,M,B07FWWVXX,Physics for Joint Entrance Examination JEE (Advanced): Electrostatics and Current Electricity,Shipped,1,535.0,85.0,Ratnagiri,Maharashtra,415612,College,620.0, B. M. Sharma,Cengage Learning India Private Limited,13,69.55,465.45
477,478,2018-04-05,10:53:00,2,0,0,4,F,B07FWWATZ,Xam Idea Complete Series Science Class 9 for 2019 Exam,Shipped,1,310.0,85.0,Bengaluru,Karnataka,560010,School,395.0,Panel Of Experts,Vk Global Publications Private Limited,18,55.8,254.2
478,479,2018-04-05,10:57:00,2,0,0,4,M,B07FWWXVQ,Xam Idea Complete Series Science Class 9 for 2019 Exam,Shipped,1,310.0,85.0,Bengaluru,Karnataka,560010,School,395.0,Panel Of Experts,Vk Global Publications Private Limited,18,55.8,254.2
479,480,2018-04-05,11:14:00,2,0,0,4,M,B07FWXYQU,Xam Idea Complete Series Science Class 9 for 2019 Exam,Shipped,1,310.0,85.0,Bengaluru,Karnataka,560010,School,395.0,Panel Of Experts,Vk Global Publications Private Limited,18,55.8,254.2
480,481,2018-04-05,12:18:00,2,0,0,4,F,B07FWYTQT,Xam Idea Complete Series Science Class 9 for 2019 Exam,Shipped,2,620.0,170.0,Chennai,Tamil Nadu,600017,School,790.0,Panel Of Experts,Vk Global Publications Private Limited,18,111.6,508.4
481,482,2018-04-05,14:09:00,2,0,0,4,F,B07FWWAYV,Advanced Problems in Organic Chemistry,Shipped,1,595.0,85.0,Ghaziabad,Uttar Pradesh,201014,College,680.0,M. S. Chouhan,Shri Balaji Publications,13,77.35,517.65
482,483,2018-04-05,15:35:00,2,0,0,4,F,B07FWYVVY,Advanced Problems in Organic Chemistry,Shipped,1,595.0,85.0,Ernakulam,Kerala,682004,College,680.0,M. S. Chouhan,Shri Balaji Publications,13,77.35,517.65
483,484,2018-04-06,12:20:00,2,0,0,5,M,B07FWYZVX,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Dhanbad,Jharkhand,826005,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
484,485,2018-04-06,12:31:00,2,0,0,5,M,B07FWWTXV,Database System Concepts (Int'l Ed),Shipped,1,999.0,85.0,Varanasi,Uttar Pradesh,221002,College,1084.0,Avi Silberschatz,Mcgraw-Hill,13,129.87,869.13
485,486,2018-04-06,13:55:00,2,0,0,5,M,B07FWXWRV,Engineering Mathematics for GATE & ESE (Prelims) 2019 - Theory & Previous Solved Questions,Shipped,1,485.0,85.0,Varkala,Kerala,695311,Competition ,570.0, Himanshu Bajpai,Saras Publication,17,82.45,402.55
486,487,2018-04-06,17:28:00,2,0,0,5,F,B07FWYTWX,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Varanasi,Uttar Pradesh,221005,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
487,488,2018-04-07,05:51:00,2,0,0,6,F,B07FWYUZW,Ordinary & Partial Differential Equation,Shipped,1,1100.0,85.0,Uran Islampur,Maharashtra,415409,College,1185.0,Jim Grimsley'S,Imprint Publisher,13,143.0,957.0
488,489,2018-04-07,08:18:00,2,0,0,6,M,B07FWYUYS,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Bikaner,Rajasthan,334001,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
489,490,2018-04-07,08:56:00,2,0,0,6,F,B07FWVZSY,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Etawah,Uttar Pradesh,206001,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
491,492,2018-04-08,10:18:00,2,0,0,7,F,B07FWYSQR,Engineering Mathematics for GATE & ESE (Prelims) 2019 - Theory & Previous Solved Questions,Shipped,1,485.0,85.0,Lucknow,Uttar Pradesh,227105,Competition ,570.0, Himanshu Bajpai,Saras Publication,17,82.45,402.55
492,493,2018-04-08,10:40:00,2,0,0,7,M,B07FWVWXW,New Simplified Physics : A Reference Book for Class 12 for 2020 Examination (Set of 2 Volumes),Shipped,1,950.0,85.0,Curchorem,Goa,403706,School,1035.0,S.L. Arora,Dhanpat Rai & Co.,18,171.0,779.0
493,494,2018-04-08,13:23:00,2,0,0,7,M,B07FWVWTZ,A Textbook of Thermal Engineering: Mechanical Technology,Shipped,1,585.0,85.0,Nanded Waghala,Maharashtra,431603,College,670.0,Rs Khurmi | Jk Gupta,S. Chand Publishing,13,76.05,508.95
494,495,2018-04-08,18:34:00,2,0,0,7,F,B07FWXBRR,Database System Concepts (Int'l Ed),Shipped,1,999.0,85.0,Dibrugarh,Assam,786004,College,1084.0,Avi Silberschatz,Mcgraw-Hill,13,129.87,869.13
495,496,2018-04-09,00:31:00,2,0,0,1,M,B07FWWVZW,Competitive Handbook of Nursing-VOL 2 (Competitive handbook of nursing),Shipped,1,410.0,85.0,Varanasi,Up,221005,College,495.0,P R Yadav,Aravali Publication,13,53.3,356.7
496,497,2018-04-09,00:57:00,2,0,0,1,F,B07FWVXVV,Indian Army ACC Entrance Exam,Shipped,1,320.0,85.0,Mumbai,Maharashtra,400056,Competition ,405.0,"Yajvendra Yadav, Ram Singh Yadav",Aravali Publication,17,54.4,265.6
497,498,2018-04-09,05:11:00,2,0,0,1,M,B07FWXWQS,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),Shipped,1,840.0,85.0,Kolkata,West Bengal,700099,College,925.0,"Preeti Agarwal, R.S. Sharma, Vinod Gupta",Vardhan,13,109.2,730.8
498,499,2018-04-09,06:09:00,2,0,0,1,M,B07FWXZVS,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),Shipped,1,840.0,85.0,Aizawl,Mizoram,796017,College,925.0,"Preeti Agarwal, R.S. Sharma, Vinod Gupta",Vardhan,13,109.2,730.8
499,500,2018-04-09,06:48:00,2,0,0,1,F,B07FWYZYW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),Shipped,1,840.0,85.0,Gumla,Jharkhand,835207,College,925.0,"Preeti Agarwal, R.S. Sharma, Vinod Gupta",Vardhan,13,109.2,730.8
500,501,2018-04-09,07:03:00,2,0,0,1,F,B07FWWZWW,Ordinary & Partial Differential Equation,Shipped,1,1100.0,85.0,Visakhapatnam,Andhra Pradesh,530003,College,1185.0,Jim Grimsley'S,Imprint Publisher,13,143.0,957.0
501,502,2018-04-09,07:11:00,2,0,0,1,M,B07FWVBSW,Mathematics for Joint Entrance Examination JEE (Advanced): Calculus,Shipped,1,665.0,85.0,Jaipur,Rajasthan,302018,Competition ,750.0,G. Tewani,Cengage Learning India Pvt. Ltd.,17,113.05,551.95
502,503,2018-04-09,09:16:00,2,0,0,1,F,B07FWXZQW,Mathematics for Joint Entrance Examination JEE (Advanced): Calculus,Shipped,1,665.0,85.0,Solan,Himachal Pradesh,173212,Competition ,750.0,G. Tewani,Cengage Learning India Pvt. Ltd.,17,113.05,551.95
503,504,2018-04-09,09:52:00,2,0,0,1,M,B07FWVYSW,Mathematics for Joint Entrance Examination JEE (Advanced): Calculus,Shipped,1,665.0,85.0,Mumbai,Maharashtra,400057,Competition ,750.0,G. Tewani,Cengage Learning India Pvt. Ltd.,17,113.05,551.95
504,505,2018-04-09,12:47:00,2,0,0,1,F,B07FWXSVZ,COMPREHENSIVE TEXTBOOK OF MEDICAL PHYSIOLOGY (2VOLS),Shipped,1,1250.0,85.0,Madurai,Tamilnadu,625019,College,1335.0,G K Pal,Jaypee Brothers,13,162.5,1087.5
505,506,2018-04-09,16:23:00,2,0,0,1,F,B07FWYSWZ,English Grammar for Today: A New Introduction,Shipped,1,959.0,85.0,Itahar,West Bengal,733134,School,1044.0,Geoffrey Leech,Palgrave Macmillan,18,172.62,786.38
506,507,2018-04-09,17:03:00,2,0,0,1,F,B07FWWYUT,Database System Concepts (Int'l Ed),Shipped,1,999.0,85.0,Asansol,West Bengal,713304,College,1084.0,Avi Silberschatz,Mcgraw-Hill,13,129.87,869.13
507,508,2018-04-09,18:32:00,2,0,0,1,F,B07FWWVYS,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,New Delhi,Delhi,110065,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
508,509,2018-04-09,19:24:00,2,0,0,1,M,B07FWVVZU,Mathematical Physics,Shipped,1,795.0,85.0,Rishikesh,Uttarakhand,249201,School,880.0, H. K. Dass ,S. Chand Publishing,18,143.1,651.9
509,510,2018-04-10,00:05:00,2,0,0,2,M,B07FWWBSW,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Bhubaneswar,Odisha,751002,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
510,511,2018-04-10,09:19:00,2,0,0,2,F,B07FWYWQW,A Textbook of Thermal Engineering: Mechanical Technology,Shipped,1,585.0,85.0,Siwan,Bihar,841226,College,670.0,Rs Khurmi | Jk Gupta,S. Chand Publishing,13,76.05,508.95
511,512,2018-04-10,10:03:00,2,0,0,2,F,B07FWVBYS,JEE Advanced Explorer 2019,Shipped,1,475.0,85.0,Tiruppur,Tamil Nadu,641602,Competition ,560.0,Anil Ahlawat,Mtg Learning Media (P) Limited,17,80.75,394.25
512,513,2018-04-10,12:07:00,2,0,0,2,M,B07FWXZYY,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Faridabad,Haryana,121005,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
513,514,2018-04-10,12:42:00,2,0,0,2,M,B07FWXVRV,Ordinary & Partial Differential Equation,Shipped,1,1100.0,85.0,Saharanpur,Uttar Pradesh,247001,College,1185.0,Jim Grimsley'S,Imprint Publisher,13,143.0,957.0
514,515,2018-04-10,13:32:00,2,0,0,2,M,B07FWVZVW,Competitive Handbook of Nursing-VOL 2 (Competitive handbook of nursing),Shipped,1,410.0,85.0,Banaskantha,Gujarat,385001,College,495.0,P R Yadav,Aravali Publication,13,53.3,356.7
515,516,2018-04-10,17:23:00,2,0,0,2,M,B07FWYAUR,Competitive Handbook of Nursing-VOL 2 (Competitive handbook of nursing),Shipped,1,410.0,85.0,New Delhi,Delhi,110043,College,495.0,P R Yadav,Aravali Publication,13,53.3,356.7
516,517,2018-04-11,03:54:00,2,0,0,3,F,B07FWWXWV,New Simplified Physics : A Reference Book for Class 12 for 2020 Examination (Set of 2 Volumes),Shipped,1,950.0,85.0,Jaipur,Rajasthan,302013,School,1035.0,S.L. Arora,Dhanpat Rai & Co.,18,171.0,779.0
517,518,2018-04-11,06:35:00,2,0,0,3,F,B07FWXARX,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Zunheboto,Nagaland,798627,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
518,519,2018-04-11,06:44:00,2,0,0,3,M,B07FWVYZY,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Tiruchirappalli,Tamil Nadu,620020,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
519,520,2018-04-11,13:10:00,2,0,0,3,M,B07FWVYWQ,JEE Advanced Explorer 2019,Shipped,1,475.0,85.0,Ajmer,Rajasthan,305801,Competition ,560.0,Anil Ahlawat,Mtg Learning Media (P) Limited,17,80.75,394.25
520,521,2018-04-11,17:02:00,2,0,0,3,F,B07FWVVVZ,Prep Guide to BITSAT 2019,Shipped,1,595.0,85.0,Mumbai,Maharashtra,400035,College,680.0,Arihant Experts,Arihant Publications,13,77.35,517.65
521,522,2018-04-11,20:20:00,2,0,0,3,F,B07FWWAZV,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Adalaj,Gujarat,382421,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
522,523,2018-04-12,05:00:00,2,0,0,4,M,B07FWWSYW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),Shipped,1,840.0,85.0,New Delhi,Delhi,110096,College,925.0,"Preeti Agarwal, R.S. Sharma, Vinod Gupta",Vardhan,13,109.2,730.8
523,524,2018-04-12,05:03:00,2,0,0,4,M,B07FWXSQS,"JP Nursing Today (A Way to Success) For AIIMS, JIPMER, DSSSB, ESIC, PGI, RPSC, RAILWAY, MNS, RUHS & All Other Staff Nurse Competitive Examinations",Shipped,1,695.0,85.0,New Delhi,Delhi,110088,Competition ,780.0,Dinesh Sharma,Jain Publications,17,118.15,576.85
524,525,2018-04-12,05:31:00,2,0,0,4,F,B07FWVVXU,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Patna,Bihar,801505,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
525,526,2018-04-12,06:22:00,2,0,0,4,M,B07FWYVYY,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Ahmedabad,Gujarat,380015,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
526,527,2018-04-12,09:46:00,2,0,0,4,M,B07FWXWXX,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),Shipped,1,840.0,85.0,Chandigarh,Chandigarh,160101,College,925.0,"Preeti Agarwal, R.S. Sharma, Vinod Gupta",Vardhan,13,109.2,730.8
527,528,2018-04-12,11:49:00,2,0,0,4,M,B07FWXTRU,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Ballia,Uttar Pradesh,277001,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
528,529,2018-04-12,12:07:00,2,0,0,4,M,B07FWYZQZ,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Bhubaneswar,Odisha,751012,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
529,530,2018-04-12,15:14:00,2,0,0,4,F,B07FWXAVR,"39 Years' Chapterwise Topicwise Solved Papers IIT JEE Mathematics, Chemistry, Physics",Shipped,1,768.0,85.0,Jaipur,Rajasthan,302019,Competition ,853.0,Arihant Expert,Arihant Publications,17,130.56,637.44
530,531,2018-04-12,17:23:00,2,0,0,4,F,B07FWYZZR,"39 Years' Chapterwise Topicwise Solved Papers IIT JEE Mathematics, Chemistry, Physics",Shipped,1,768.0,85.0,Wai,Maharashtra,412803,Competition ,853.0,Arihant Expert,Arihant Publications,17,130.56,637.44
531,532,2018-04-13,02:50:00,2,0,0,5,M,B07FWXUYV,Database System Concepts (Int'l Ed),Shipped,1,999.0,85.0,Patna,Bihar,800026,College,1084.0,Avi Silberschatz,Mcgraw-Hill,13,129.87,869.13
532,533,2018-04-13,12:46:00,2,0,0,5,M,B07FWWARV,JEE Advanced Explorer 2019,Shipped,1,475.0,85.0,Bhubaneswar,Odisha,751009,Competition ,560.0,Anil Ahlawat,Mtg Learning Media (P) Limited,17,80.75,394.25
533,534,2018-04-14,05:44:00,2,0,0,6,M,B07FWXUZX,Indian Army ACC Entrance Exam,Shipped,1,320.0,85.0,Srinagar,Jammu & Kashmir,190004,Competition ,405.0,"Yajvendra Yadav, Ram Singh Yadav",Aravali Publication,17,54.4,265.6
534,535,2018-04-14,10:44:00,2,0,0,6,M,B07FWXTVQ,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Varanasi,Up,221005,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
535,536,2018-04-14,14:16:00,2,0,0,6,F,B07FWXTZU,Competitive Handbook of Nursing-VOL 2 (Competitive handbook of nursing),Shipped,1,410.0,85.0,Noida,Uttar Pradesh,201304,College,495.0,P R Yadav,Aravali Publication,13,53.3,356.7
536,537,2018-04-14,17:23:00,2,0,0,6,M,B07FWVUVZ,A Textbook of Thermal Engineering: Mechanical Technology,Shipped,1,585.0,85.0,Riico Industrial Area Palsana,Rajasthan,332402,College,670.0,Rs Khurmi | Jk Gupta,S. Chand Publishing,13,76.05,508.95
537,538,2018-04-15,18:52:00,2,0,0,7,F,B07FWWVUS,Database System Concepts (Int'l Ed),Shipped,1,999.0,85.0,Cuttack,Odisha,753001,College,1084.0,Avi Silberschatz,Mcgraw-Hill,13,129.87,869.13
538,539,2018-04-16,01:15:00,2,0,0,1,M,B07FWYVXT,38 Years' Chapterwise Topicwise Solved Papers (2016-1979) IIT JEE Chemistry,Shipped,1,251.0,85.0,Bhongir,Telangana,508116,Competition ,336.0,Experts Compilation,Arihant Publications,17,42.67,208.33
539,540,2018-04-16,04:43:00,2,0,0,1,F,B07FWXBYT,Prep Guide to BITSAT 2019,Shipped,1,595.0,85.0,Kozhikode,Kerala,673010,College,680.0,Arihant Experts,Arihant Publications,13,77.35,517.65
540,541,2018-04-16,04:47:00,2,0,0,1,F,B07FWVXRZ,Prep Guide to BITSAT 2019,Shipped,1,595.0,85.0,Thane,Maharashtra,400607,College,680.0,Arihant Experts,Arihant Publications,13,77.35,517.65
541,542,2018-04-16,07:21:00,2,0,0,1,M,B07FWYSRQ,Competitive Handbook of Nursing-VOL 2 (Competitive handbook of nursing),Shipped,1,410.0,85.0,Noida,Uttar Pradesh,201303,College,495.0,P R Yadav,Aravali Publication,13,53.3,356.7
542,543,2018-04-16,10:50:00,2,0,0,1,F,B07FWVUQR,Lakshya for Teacher 2 Grade exam preparation. (English).,Shipped,1,355.0,85.0,Sangaria,Rajasthan,335063,Competition ,440.0," Kanti Jain, Mahaveer Jain
",Manu Prakashan Pvt Ltd,17,60.35,294.65
543,544,2018-04-16,13:24:00,2,0,0,1,M,B07FWVWWY,Ordinary & Partial Differential Equation,Shipped,1,1100.0,85.0,Barmer,Rajasthan,344701,College,1185.0,Jim Grimsley'S,Imprint Publisher,13,143.0,957.0
544,545,2018-04-16,16:26:00,2,0,0,1,M,B07FWXBUV,"JP Nursing Today (A Way to Success) For AIIMS, JIPMER, DSSSB, ESIC, PGI, RPSC, RAILWAY, MNS, RUHS & All Other Staff Nurse Competitive Examinations",Shipped,1,695.0,85.0,Nagaon,Assam,782002,Competition ,780.0,Dinesh Sharma,Jain Publications,17,118.15,576.85
545,546,2018-04-16,16:27:00,2,0,0,1,F,B07FWWWTV,"NEET Prep Guide 2019(With free bookletrevision points Physics,Chemistry,Biology)",Shipped,1,899.0,85.0,Mughalsarai,Uttar Pradesh,232101,Competition ,984.0,Arihant Expert,Arihant Publications,17,152.83,746.17
546,547,2018-04-16,23:45:00,2,0,0,1,F,B07FWYWVX,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Mumbai,Maharashtra,400104,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
547,548,2018-04-17,07:10:00,2,0,0,2,M,B07FWWYSW,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Pilani Town,Rajasthan,333031,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
548,549,2018-04-18,03:31:00,2,0,0,3,M,B07FWWUQT,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Udaipur,Rajasthan,313002,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
549,550,2018-04-18,04:19:00,2,0,0,3,M,B07FWVAYT,A Textbook of Botany,Shipped,1,780.0,85.0,Ramanathapuram,Tamil Nadu,623518,College,865.0,Kashinath Bhattacharya,Saras Publication,13,101.4,678.6
550,551,2018-04-18,10:26:00,2,0,0,3,F,B07FWXWSW,EHV AC/DC Transmission,Shipped,1,148.0,85.0,Sri Ganganagar,Rajasthan,335037,College,233.0,Sanjay Kumar Sharma,S.K. Kataria & Sons,13,19.24,128.76
551,552,2018-04-18,13:14:00,2,0,0,3,M,B07FWVUSQ,"NEET Prep Guide 2019(With free bookletrevision points Physics,Chemistry,Biology)",Shipped,1,899.0,85.0,New Delhi,Delhi,110029,Competition ,984.0,Arihant Expert,Arihant Publications,17,152.83,746.17
552,553,2018-04-18,18:47:00,2,0,0,3,F,B07FWXVRQ,"39 Years' Chapterwise Topicwise Solved Papers IIT JEE Mathematics, Chemistry, Physics",Shipped,1,768.0,85.0,Pantnagar,Uttarakhand,263145,Competition ,853.0,Arihant Expert,Arihant Publications,17,130.56,637.44
553,554,2018-04-19,01:57:00,2,0,0,4,M,B07FWVXSY,Competitive Handbook of Nursing-VOL 2 (Competitive handbook of nursing),Shipped,1,410.0,85.0,Mumbai,Maharashtra,400012,College,495.0,P R Yadav,Aravali Publication,13,53.3,356.7
554,555,2018-04-19,05:20:00,2,0,0,4,F,B07FWWWVW,Competitive Handbook of Nursing-VOL 2 (Competitive handbook of nursing),Shipped,1,410.0,85.0,Ajmer,Rajasthan,305001,College,495.0,P R Yadav,Aravali Publication,13,53.3,356.7
555,556,2018-04-19,05:20:00,2,0,0,4,F,B07FWXAXX,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Ajmer,Rajasthan,305001,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
556,557,2018-04-19,10:27:00,2,0,0,4,M,B07FWYAWT,Competitive Handbook of Nursing-VOL 2 (Competitive handbook of nursing),Shipped,1,410.0,85.0,Udaipur,Rajasthan,313002,College,495.0,P R Yadav,Aravali Publication,13,53.3,356.7
557,558,2018-04-19,10:32:00,2,0,0,4,M,B07FWXXTY,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Mumbai,Maharashtra,400012,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
558,559,2018-04-19,12:31:00,2,0,0,4,F,B07FWWTTZ,Competitive Handbook of Nursing-VOL 2 (Competitive handbook of nursing),Shipped,1,410.0,85.0,Muvattupuzha,Kerala,686669,College,495.0,P R Yadav,Aravali Publication,13,53.3,356.7
559,560,2018-04-20,06:53:00,2,0,0,5,M,B07FWYVRR,Clinical Pathology Haematology and Blood Banking (for DMLT Students),Shipped,1,385.0,85.0,Erode,Tamil Nadu,638009,College,470.0,Nanda Maheshwari,Jaypee Brothers Medical Publishers,13,50.05,334.95
560,561,2018-04-20,10:40:00,2,0,0,5,F,B07FWYURQ,39 Years' Chapterwise Topicwise Solved Papers (2018-1979) IIT JEE Mathematics,Shipped,1,200.0,85.0,Patna,Bihar,800020,Competition ,285.0, Amit M Agarwal, Arihant  (Publication),17,34.0,166.0
561,562,2018-04-20,14:14:00,2,0,0,5,F,B07FWWYQY,Database System Concepts (Int'l Ed),Shipped,1,999.0,85.0,Chennai,Tamil Nadu,600042,College,1084.0,Avi Silberschatz,Mcgraw-Hill,13,129.87,869.13
562,563,2018-04-20,15:38:00,2,0,0,5,M,B07FWWYQX,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,New Delhi,Delhi,110089,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
563,564,2018-04-21,05:56:00,2,0,0,6,M,B07FWXTSW,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Kanpur,Uttar Pradesh,208002,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
564,565,2018-04-21,07:52:00,2,0,0,6,F,B07FWYVSX,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),Shipped,1,840.0,85.0,East Godavari,Andhra Pradesh,533463,College,925.0,"Preeti Agarwal, R.S. Sharma, Vinod Gupta",Vardhan,13,109.2,730.8
565,566,2018-04-21,10:09:00,2,0,0,6,M,B07FWWYRS,Mathematics for Joint Entrance Examination JEE (Advanced): Algebra,Shipped,1,595.0,85.0,Chennai,Tamil Nadu,600101,Competition ,680.0,Ghanshyam Tewani,Cengage Learning India Private Limited,17,101.15,493.85
566,567,2018-04-21,13:50:00,2,0,0,6,F,B07FWWYSY,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Kanpur,Uttar Pradesh,208002,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
567,568,2018-04-21,14:51:00,2,0,0,6,M,B07FWXAUQ,Competitive Handbook of Nursing-VOL 1,Shipped,1,555.0,85.0,Rohini West,Delhi,110085,College,640.0, Pr Yadav,Aravali Publication,13,72.15,482.85
568,569,2018-04-22,12:35:00,2,0,0,7,F,B07FWYSYW,Mathematics for Joint Entrance Examination JEE (Advanced): Algebra,Shipped,1,595.0,85.0,Sipcot Industrial Park Sriprumbudur,Tamil Nadu,602106,Competition ,680.0,Ghanshyam Tewani,Cengage Learning India Private Limited,17,101.15,493.85
569,570,2018-04-22,13:51:00,2,0,0,7,M,B07FWWBTT,R.C.C. Designs,Shipped,1,900.0,85.0,Itanagar,Arunachal Pradesh,791113,College,985.0, B.C. Punmia,Laxmi Publications,13,117.0,783.0
570,571,2018-04-22,16:20:00,2,0,0,7,M,B07FWVXQW,Wiley's Solomons & Fryhle Organic Chemistry (New edition) for JEE (Main & Advanced),Shipped,1,680.0,85.0,Songadh Tapi District,Gujarat,394670,Competition ,765.0, M.S. Chouhan ,Wiley,17,115.6,564.4
571,572,2018-04-22,16:57:00,2,0,0,7,M,B07FWYSRT,Mathematics for Joint Entrance Examination JEE (Advanced): Algebra,Shipped,1,595.0,85.0,Vadodara,Gujarat,390010,Competition ,680.0,Ghanshyam Tewani,Cengage Learning India Private Limited,17,101.15,493.85
572,573,2018-04-22,17:06:00,2,0,0,7,M,B07FWYTVT,Mathematics for Joint Entrance Examination JEE (Advanced): Algebra,Shipped,1,595.0,85.0,Mumbai,Maharashtra,400008,Competition ,680.0,Ghanshyam Tewani,Cengage Learning India Private Limited,17,101.15,493.85
573,574,2018-04-22,17:29:00,2,0,0,7,F,B07FWYVZU,Lakshya - Rajasthan Police Sub - Inspector Exam COMBO Part 1 and Part 2 (First Edition ; 2016),Shipped,1,430.0,85.0,New Delhi,Delhi,110066,Competition ,515.0,Manu Prakashan,"Kanti Jain, Mahaveer Jain, Anshul Jain",17,73.1,356.9
574,575,2018-04-22,17:47:00,2,0,0,7,F,B07FWYUSX,Mathematics for Joint Entrance Examination JEE (Advanced): Algebra,Shipped,1,595.0,85.0,Pune,Maharashtra,411017,Competition ,680.0,Ghanshyam Tewani,Cengage Learning India Private Limited,17,101.15,493.85
575,576,2018-04-22,19:52:00,2,0,0,7,F,B07FWVWQR,A Textbook of Botany,Shipped,1,780.0,85.0,Greater Noida,Uttar Pradesh,201306,College,865.0,Kashinath Bhattacharya,Saras Publication,13,101.4,678.6
